málsnúmer;málsheiti;staða máls;heildartími;nefndir
765;loftslagsbreytingar og orkuskipti;;0:40:00;
766;refsiaðgerðir vegna bílaleigunnar Procar;;;
767;samtök um evrópska rannsóknarinnviði (ERIC);Bíður 2. umræðu;0:52:00;
768;girðingarlög;Bíður 1. umræðu.;;
769;innheimtulög;Bíður 1. umræðu.;;
770;stéttarfélög og vinnudeilur;Samþykkt sem lög frá Alþingi.;0:30:00;
771;framkvæmdaáætlun á sviði barnaverndar 2019--2022;Í nefnd eftir fyrri umræðu.;0:40:00;
772;skráning einstaklinga;Í nefnd eftir 1. umræðu.;2:45:00;
773;fullgilding samnings um að koma í veg fyrir stjórnlausar úthafsveiðar í miðhluta Norður-Íshafsins;Samþykkt sem ályktun Alþingis.;2:00:00;
774;frysting fjármuna og skráning aðila á lista yfir þvingunaraðgerðir í tengslum við fjármögnun hryðjuverka og útbreiðslu gereyðingarvopna;Í nefnd eftir 1. umræðu.;;
775;mat á umhverfisáhrifum;Í nefnd eftir 1. umræðu.;0:00:00;
776;fiskveiðar utan lögsögu Íslands;Í nefnd eftir 1. umræðu.;;
777;óundirbúinn fyrirspurnatími;;11:53:00;
778;hækkun lífeyris almannatrygginga;;0:01:00;
779;sjálfstætt starfandi aðilar í heilbrigðiskerfinu;;4:31:00;
780;fjárframlög til SÁÁ;;3:02:00;
781;raforkumarkaðurinn og þriðji orkupakkinn;;0:01:00;
782;innkaup ríkisins á hugbúnaði;;;
783;meðferð einkamála o.fl.;Bíður 2. umræðu;3:48:00;
784;veitingastaðir, gististaðir og skemmtanahald;Í nefnd eftir 1. umræðu.;;
785;félög til almannaheilla;Í nefnd eftir 1. umræðu.;2:45:00;
786;þjóðarátak í forvörnum;Bíður fyrri umræðu.;;
787;samfélagstúlkun;Bíður fyrri umræðu.;;
788;dómtúlkar;Bíður fyrri umræðu.;;
789;almannatryggingar;Bíður 1. umræðu.;;
790;Seðlabanki Íslands;Bíður 2. umræðu;6:15:00;
791;breyting á þingsályktun nr. 26/148, um stefnu stjórnvalda um uppbyggingu flutningskerfis raforku;Bíður síðari umræðu.;0:00:00;
792;staða innflytjenda í menntakerfinu;;1:22:00;
793;þjóðaratkvæðagreiðsla um aðild Íslands að Atlantshafsbandalaginu;Bíður fyrri umræðu.;;
794;skráning raunverulegra eigenda;Í nefnd eftir 1. umræðu.;2:35:00;
795;húsaleigulög;Bíður 2. umræðu;0:00:00;
796;óundirbúinn fyrirspurnatími;;0:30:00;
797;Fangelsismálastofnun og tekjur af vinnu fanga;;0:16:00;
798;biðlistar eftir bæklunaraðgerðum;;2:23:00;
799;brottkast;;1:57:00;
800;staða Landsréttar;;;
801;einkaframkvæmdir í heilbrigðiskerfinu;;7:39:00;
802;stafræn endurgerð íslensks prentmáls;;0:48:00;
803;ríkisendurskoðandi og endurskoðun ríkisreikninga;Bíður 2. umræðu;1:44:00;
804;háskólar og opinberir háskólar;Bíður 1. umræðu.;;
805;þingsköp Alþingis;Bíður 1. umræðu.;;
806;sálfræðiþjónusta í framhaldsskólum;Bíður fyrri umræðu.;;
807;gjaldfrjálsar krabbameinsmeðferðir;Bíður fyrri umræðu.;;
808;stjórn veiða úr makrílstofni;Bíður 1. umræðu.;;
809;gæsluvarðhalds- og farbannsúrskurðir;Fyrirspurninni hefur ekki verið svarað.;;
810;álagning skatta og gjalda til að sporna við loftslagsbreytingum og útgjöld til aðgerða gegn loftslagsbreytingum;Fyrirspurninni hefur ekki verið svarað.;;
811;niðurfelling ábyrgða á eldri námslánum;Bíður fyrri umræðu.;;
812;staða innflytjenda í menntakerfinu;;;
813;hagsmunagæsla í tengslum við útgöngu Bretlands úr Evrópusambandinu;Fyrirspurninni var svarað skriflega.;;
814;rekstrarafkoma íslenskra fyrirtækja;Fyrirspurninni hefur ekki verið svarað.;;
815;fasteignir yfirteknar af lánveitendum;Fyrirspurninni var svarað skriflega.;;
816;úrræði umboðsmanns skuldara;Fyrirspurninni var svarað skriflega.;;
817;nauðungarsölur, fjárnám og gjaldþrotaskipti;Fyrirspurninni var svarað skriflega.;;
818;fullnustugerðir og skuldaskil einstaklinga;Fyrirspurninni var svarað skriflega.;;
819;geislavirkni í hafi;Fyrirspurninni var svarað skriflega.;;
820;óundirbúinn fyrirspurnatími;;;
821;endurskoðun stjórnarskrárinnar;;;
822;frumvarp um þungunarrof;;;
823;samningur Sjúkratrygginga við Krabbameinsfélagið;;;
824;afgreiðsla frumvarps um þungunarrof;;;
825;sáttanefnd í Guðmundar- og Geirfinnsmálinu;;;
826;nefnd um eignarhald á landi;;;
827;fæðingar ósjúkratryggðra kvenna;Fyrirspurninni hefur ekki verið svarað.;;
828;kjaramál;;;
829;húsaleigukostnaður sýslumannsembætta;Fyrirspurninni var svarað skriflega.;;
830;húsaleigukostnaður heilsugæslustöðva;Fyrirspurninni hefur ekki verið svarað.;;
831;flotvörpuveiðar á norsk-íslenskri vorgotssíld;Fyrirspurninni var svarað skriflega.;;
832;flotvörpuveiðar á íslenskri sumargotssíld;Fyrirspurninni hefur ekki verið svarað.;;
833;rannsóknir á flotvörpuveiðum á síld og loðnu;Fyrirspurninni var svarað skriflega.;;
834;umhverfisgjöld og skilagjald á drykkjarvöruumbúðir á alþjóðaflugvöllum;Fyrirspurninni hefur ekki verið svarað.;;
835;afnám vasapeningafyrirkomulags;Bíður fyrri umræðu.;;
836;kvikmyndamenntun;Fyrirspurninni hefur ekki verið svarað.;;
837;virkjanir með uppsett afl allt að 10 MW;Fyrirspurninni hefur ekki verið svarað.;;
838;útlendingar;Bíður 1. umræðu.;;
839;Laxnesssetur;Fyrirspurninni var svarað skriflega.;;
840;hugbúnaðarkerfið LÖKE;Fyrirspurninni var svarað skriflega.;;
841;fjármagnstekjuskattur af inneignarvöxtum skuldara vegna endurútreiknings lána;Fyrirspurninni hefur ekki verið svarað.;;
842;lánafyrirgreiðslur fjármálastofnana;Fyrirspurninni var svarað skriflega.;;
843;framkvæmdaleyfi vegna uppbyggingar á Vestfjarðavegi;Bíður 1. umræðu.;;
844;almannatryggingar;Í nefnd eftir 1. umræðu.;0:05:00;
845;málefni hinsegin fólks sem sækir um alþjóðlega vernd;Fyrirspurninni var svarað skriflega.;;
846;tjón af völdum myglusvepps á húseignum, opinberri þjónustu og heilsu manna;;;
847;æskulýðsstefna og æskulýðslög;Fyrirspurninni hefur ekki verið svarað.;;
848;óundirbúinn fyrirspurnatími;;;
849;fjármálaáætlun;;;
850;afnám krónu á móti krónu skerðingar;;;
851;Isavia og skuldir WOW;;;
852;nýir kjarasamningar og fjármálaáætlun;;;
853;kostnaður við endurskoðað lífeyriskerfi;;;
854;hlutverk fjölmiðlanefndar;Fyrirspurninni hefur ekki verið svarað.;;
855;ráðgefandi þjóðaratkvæðagreiðsla um staðfestingu ákvörðunar sameiginlegu EES-nefndarinnar nr. 93/2017 um breytingu á IV. viðauka (Orka) við EES-samnin;Bíður fyrri umræðu.;;
856;rannsóknarleyfi og virkjanaleyfi;Fyrirspurninni var svarað skriflega.;;
857;aukið lýðræði og gagnsæi í lífeyrissjóðum;Bíður fyrri umræðu.;;
858;fjöldi brottfallinna pilta og stúlkna úr framhaldsskólum;Fyrirspurninni var svarað skriflega.;;
859;dvalar- eða hjúkrunarrými fyrir aldraða;Bíður fyrri umræðu.;;
860;óundirbúinn fyrirspurnatími;;;
861;aðgerðir í loftslagsmálum;;;
862;alþjóðasamvinna og staða ungs fólks;;;
863;synjun landvistarleyfis;;;
864;loftslagsmál og flug;;;
865;umræðuhefð á þingi;;;
866;greiðslur til foreldra langveikra eða alvarlega fatlaðra barna;Fyrirspurninni var svarað skriflega.;;
867;greiðslur til foreldra langveikra eða alvarlega fatlaðra barna;Fyrirspurninni hefur ekki verið svarað.;;
868;staða Landsréttar;;;
869;tækifæri garðyrkjunnar;;;
870;skýrsla Ríkisendurskoðunar um sýslumenn;;;
871;virðisaukaskattur;Samþykkt sem lög frá Alþingi.;;
872;virkjanir innan þjóðlendna;Fyrirspurninni var svarað skriflega.;;
873;óbyggð víðerni og friðlýsingar;Fyrirspurninni hefur ekki verið svarað.;;
874;raforkuöryggi á Vestfjarðakjálkanum;Fyrirspurninni hefur ekki verið svarað.;;
875;mat á umhverfisáhrifum;Bíður 1. umræðu.;;
876;innlend eldsneytisframleiðsla;;;
877;óháð úttekt á Landeyjahöfn;Bíður fyrri umræðu.;;
878;þjónustusamningur við hjúkrunarheimili;Fyrirspurninni hefur ekki verið svarað.;;
879;þjónustusamningar við rekstraraðila dagdvalarrýma;Fyrirspurninni hefur ekki verið svarað.;;
880;skrifstofur og skrifstofustjórar í ráðuneytinu;Fyrirspurninni hefur ekki verið svarað.;;
881;skrifstofur og skrifstofustjórar í ráðuneytinu;Fyrirspurninni hefur ekki verið svarað.;;
882;skrifstofur og skrifstofustjórar í ráðuneytinu;Fyrirspurninni var svarað skriflega.;;
883;skrifstofur og skrifstofustjórar í ráðuneytinu;Fyrirspurninni hefur ekki verið svarað.;;
884;skrifstofur og skrifstofustjórar í ráðuneytinu;Fyrirspurninni hefur ekki verið svarað.;;
885;óundirbúinn fyrirspurnatími;;;
886;fyrirvarar Norðmanna við þriðja orkupakkann;;;
887;almannatryggingar;;;
888;örorkubætur og atvinnuleysisbætur;;;
889;vandi bráðamóttöku Landspítalans;;;
890;endurskoðun fjármálastefnu og málefni sveitarfélaga;;;
891;skyldutrygging lífeyrisréttinda og starfsemi lífeyrissjóða;Bíður 3. umræðu.;0:15:00;
892;greiðsla ríkissjóðs á bótum til þolenda afbrota;Bíður 1. umræðu.;;
893;stuðningur við foreldra barna með klofinn góm;Fyrirspurninni hefur ekki verið svarað.;;
894;könnun á viðhorfi almennings í Þýskalandi, Frakklandi, Bretlandi, Kanada og Bandaríkjunum til áframhaldandi hvalveiða Íslendinga;Bíður fyrri umræðu.;;
895;árangur og áhrif styttingar námstíma til stúdentsprófs;;;
896;almannatryggingar;Bíður 1. umræðu.;;
897;hreinleiki laxastofns;Fyrirspurninni hefur ekki verið svarað.;;
898;VS-afli;Fyrirspurninni hefur ekki verið svarað.;;
899;hagsmunatengsl almannatengla;Fyrirspurninni hefur ekki verið svarað.;;
900;starfsmenn á launaskrá forsætisráðuneytisins;Fyrirspurninni hefur ekki verið svarað.;;
901;innleiðing á stefnu um opinn og frjálsan hugbúnað;Fyrirspurninni hefur ekki verið svarað.;;
902;biðlistar eftir hjúkrunar- og dvalarrýmum á Vesturlandi;Fyrirspurninni var svarað skriflega.;;
903;endurgreiðslur ferðakostnaðar frá Sjúkratryggingum Íslands;Fyrirspurninni hefur ekki verið svarað.;;
904;hreinsun fjarða;Fyrirspurninni hefur ekki verið svarað.;;
905;óundirbúinn fyrirspurnatími;;;
906;fjórði orkupakkinn og sæstrengur;;;
907;utanspítalaþjónusta;;;
908;kínverskar fjárfestingar hér á landi;;;
909;veiðar á langreyði;;;
910;umræða um þriðja orkupakkann;;;
911;frumvarp um laxeldi;;;
912;grænn samfélagssáttmáli;Bíður fyrri umræðu.;;
913;rafrettur og áfyllingar fyrir rafrettur;Bíður 1. umræðu.;;
914;réttindi barna dvalarleyfisumsækjenda og barna umsækjenda um alþjóðlega vernd til náms;Fyrirspurninni hefur ekki verið svarað.;;
915;humarveiðar;Fyrirspurninni hefur ekki verið svarað.;;
916;brottkast og meðafli við hrognkelsaveiðar;Fyrirspurninni hefur ekki verið svarað.;;
917;réttindi barna sem fæðast á Íslandi og eiga erlenda foreldra;Fyrirspurninni hefur ekki verið svarað.;;
918;ráðstafanir vegna útgöngu Bretlands úr Evrópusambandinu og Evrópska efnahagssvæðinu;Bíður 1. umræðu.;;
919;fjölmiðlar;Bíður 1. umræðu.;;
920;erfðafjárskattur;Bíður 1. umræðu.;;
921;lausagangur bifreiða;Fyrirspurninni hefur ekki verið svarað.;;
922;atvinnuleyfi og heilbrigðisþjónusta umsækjenda um alþjóðlega vernd;Fyrirspurninni hefur ekki verið svarað.;;
923;hvalveiðar;Fyrirspurninni hefur ekki verið svarað.;;
924;krónueignir;Fyrirspurninni hefur ekki verið svarað.;;
925;leiga húsnæðis til ferðamanna;Fyrirspurninni hefur ekki verið svarað.;;
926;útgjöld og notkun á almennum og sérsmíðuðum hugbúnaði hjá ráðuneytinu og undirstofnunum þess;Fyrirspurninni hefur ekki verið svarað.;;
927;útgjöld og notkun á almennum og sérsmíðuðum hugbúnaði hjá ráðuneytinu og undirstofnunum þess;Fyrirspurninni hefur ekki verið svarað.;;
928;útgjöld og notkun á almennum og sérsmíðuðum hugbúnaði hjá ráðuneytinu og undirstofnunum þess;Fyrirspurninni hefur ekki verið svarað.;;
929;útgjöld og notkun á almennum og sérsmíðuðum hugbúnaði hjá ráðuneytinu og undirstofnunum þess;Fyrirspurninni hefur ekki verið svarað.;;
930;útgjöld og notkun á almennum og sérsmíðuðum hugbúnaði hjá ráðuneytinu og undirstofnunum þess;Fyrirspurninni hefur ekki verið svarað.;;
931;útgjöld og notkun á almennum og sérsmíðuðum hugbúnaði hjá ráðuneytinu og undirstofnunum;Fyrirspurninni hefur ekki verið svarað.;;
932;útgjöld og notkun á almennum og sérsmíðuðum hugbúnaði hjá undirstofnunum;Fyrirspurninni hefur ekki verið svarað.;;
933;útgjöld og notkun á almennum og sérsmíðuðum hugbúnaði hjá ráðuneytinu og undirstofnunum þess;Fyrirspurninni hefur ekki verið svarað.;;
934;óundirbúinn fyrirspurnatími;;;
935;straumar í alþjóðastjórnmálum;;;
936;norðurskautsmál;;;
937;skipulögð glæpastarfsemi;;;
938;losun gróðurhúsalofttegunda;;;
939;afnám krónu á móti krónu skerðingar;;;
940;útflutningur á óunnum fiski;;;
941;dagsektir í umgengnismálum;Fyrirspurninni hefur ekki verið svarað.;;
942;málefni fólks með ADHD;Fyrirspurninni hefur ekki verið svarað.;;
943;tekjulægstu hópar aldraðra;Fyrirspurninni hefur ekki verið svarað.;;
944;kostnaður Landsvirkjunar vegna sæstrengs;Fyrirspurninni hefur ekki verið svarað.;;
945;þjónusta við fæðandi konur á landsbyggðinni;Fyrirspurninni hefur ekki verið svarað.;;
946;greiðsla iðgjalda í lífeyrissjóð af námslánum;Fyrirspurninni hefur ekki verið svarað.;;
947;útskrifaðir nemendur úr diplómanámi í lögreglufræði;Fyrirspurninni hefur ekki verið svarað.;;
948;meginþættir í störfum fjármálastöðugleikaráðs 2018;;;
949;skimun fyrir streptókokkum;Fyrirspurninni hefur ekki verið svarað.;;
950;framkvæmdir sem tengjast sameiningaráformum sveitarfélaga;Fyrirspurninni hefur ekki verið svarað.;;
951;ráðstöfun lands og landsréttinda innan þjóðlendna og tekna af gjöldum fyrir slík réttindi;;;
952;ákvæðum um presta, trúfélög og lífsskoðunarfélög;Bíður 1. umræðu.;;
953;breyting á þingsályktun nr. 10/148 um fjármálastefnu 2018--2022;Í nefnd eftir fyrri umræðu.;;
954;félagsleg aðstoð og almannatryggingar;Í nefnd eftir 1. umræðu.;;
955;auðkennaþjófnaður;Fyrirspurninni hefur ekki verið svarað.;;
956;ferðakostnaður erlendis;Fyrirspurninni hefur ekki verið svarað.;;
957;aðgerðaáætlun um matvælaöryggi og vernd búfjárstofna;Bíður fyrri umræðu.;;
958;tvöfalt ríkisfang;Fyrirspurninni hefur ekki verið svarað.;;
959;bygging hátæknisorpbrennslustöðvar;Bíður fyrri umræðu.;;
960;framkvæmd samgönguáætlunar 2017;;;
961;áætlun heilbrigðisstefnu til fimm ára 2019--2023;;;
962;framkvæmd upplýsingalaga;;;
963;innviðagjald;Fyrirspurninni hefur ekki verið svarað.;;
